Company,PartNum,WebCategory1_c,WebCategory2_c,WebFamily_c,OrderInWebFamily_c
AU,121725,"Pipes, Fittings & Plumbing", PVC Fittings,Male Valve Socket,25mm
AU,121740,"Pipes, Fittings & Plumbing", PVC Fittings,Male Valve Socket,40mm
AU,121750,"Pipes, Fittings & Plumbing", PVC Fittings,Male Valve Socket,50mm
AU,121765,"Pipes, Fittings & Plumbing", PVC Fittings,Male Valve Socket,65mm
AU,121820,"Pipes, Fittings & Plumbing", PVC Fittings,Female Faucet Socket,20mm
AU,121825,"Pipes, Fittings & Plumbing", PVC Fittings,Female Faucet Socket,25mm
AU,121840,"Pipes, Fittings & Plumbing", PVC Fittings,Female Faucet Socket,40mm
AU,121850,"Pipes, Fittings & Plumbing", PVC Fittings,Female Faucet Socket,50mm
AU,121915,"Pipes, Fittings & Plumbing", PVC Fittings,Tees,15mm
AU,121920,"Pipes, Fittings & Plumbing", PVC Fittings,Tees,20mm
AU,121925,"Pipes, Fittings & Plumbing", PVC Fittings,Tees,25mm
AU,121940,"Pipes, Fittings & Plumbing", PVC Fittings,Tees,40mm
AU,121942,"Pipes, Fittings & Plumbing",PVC Fittings,Tees,40mm
AU,121950,"Pipes, Fittings & Plumbing", PVC Fittings,Tees,50mm
AU,121952,"Pipes, Fittings & Plumbing", PVC Fittings,Tees,50mm
AU,121965,"Pipes, Fittings & Plumbing", PVC Fittings,Tees,65mm
AU,121980,"Pipes, Fittings & Plumbing", PVC Fittings,Tees,80mm
AU,122225,"Pipes, Fittings & Plumbing", PVC Fittings,Barrel Unions,25mm
AU,122240,"Pipes, Fittings & Plumbing", PVC Fittings,Barrel Unions,40mm
AU,122241,"Pipes, Fittings & Plumbing", PVC Fittings,Barrel Unions,40mm
AU,122250,"Pipes, Fittings & Plumbing", PVC Fittings,Barrel Unions,50mm
AU,122280,"Pipes, Fittings & Plumbing", PVC Fittings,Barrel Unions,80mm
AU,122340,"Pipes, Fittings & Plumbing", PVC Fittings,Screwed Plugs,40mm
AU,125107,"Pipes, Fittings & Plumbing", PVC Fittings,Reducing Bushs,100 x 80mm
AU,125251,"Pipes, Fittings & Plumbing", PVC Fittings,Reducing Bushs,25 x 15mm
AU,125252,"Pipes, Fittings & Plumbing", PVC Fittings,Reducing Bushs,25 x 20mm
AU,127100,"Pipes, Fittings & Plumbing", PVC Fittings,Couplings,100mm
AU,128252,"Pipes, Fittings & Plumbing", PVC Fittings,Reducing Couplings,25 x 20mm
AU,132306,Pumps - Residential, Sweepmaster,Sweepmaster Pump Accessories,
AU,132309,Sanitising Equipment,Ozonator,Hydroxzone Ozonators,
AU,132312,Valves,Valves,Flovis Valves,50/65mm
AU,132313,Valves,Valves,Flovis Valves,40 mm
AU,132314,Valves,Valves,Flovis Valves,
AU,135002,Recirculation, Infloor,Infloor,
AU,135004,Recirculation, Infloor,Infloor,
AU,135006,Recirculation, Infloor,Infloor,
AU,135007,Recirculation, Infloor,Infloor,
AU,135010,Recirculation, Infloor,Infloor,
AU,135011,Recirculation, Infloor,Infloor,
AU,135012,Recirculation, Infloor,Infloor,
AU,135013,Recirculation, Infloor,Infloor,
AU,135028,Recirculation, Infloor,Infloor,
AU,135029,Recirculation, Infloor,Infloor,
AU,135030,Recirculation, Infloor,Infloor,
AU,135045,Recirculation, Infloor,Infloor,
AU,135046,Recirculation, Infloor,Infloor,
AU,135049,Recirculation, Infloor,Infloor,
AU,135050,Recirculation, Infloor,Infloor,
AU,135051,Recirculation, Infloor,Infloor,
AU,135052,Recirculation, Infloor,Infloor,
AU,135053,Recirculation, Infloor,Infloor,
AU,135056,Recirculation, Infloor,Infloor,
AU,135057,Recirculation, Infloor,Infloor,
AU,135075,Recirculation,Infloor,Infloor,
AU,135076,Recirculation,Infloor,Infloor,
AU,146419,Valves,Valves,Flow Check Valves,40/50mm
AU,146519,Valves,Valves,Flow Check Valves,50/65mm
AU,147400,Valves,Valves,Push/Pull Valves,40mm
AU,147500,Valves,Valves,Push/Pull Valves,50mm
AU,148500,Valves,Valves,Fpi Valves,25/32mm
AU,148502,Valves,Valves,Fpi Valves,25/32mm
AU,148503,Valves,Valves,Fpi Valves,25/32mm
AU,148505,Valves,Valves,Fpi Valves,25/32mm
AU,148564,Valves,Valves,Fpi Valves,50/65mm
AU,148584,Valves,Valves,Fpi Valves,50/65mm
AU,200370,Filters - Residential, Multicyclones,Multicyclone Filters,50mm
AU,200371,Filters - Residential, Multicyclones,Multicyclone Filters,40mm
AU,200372,Filters - Residential, Multicyclones,Multicyclone Accessories,
AU,200376,Filters - Residential, Multicyclones,Multicyclone Filters,40mm
AU,200377,Filters - Residential, Multicyclones,Multicyclone Filters,50mm
AU,200378,Filters - Residential, Multicyclones,Multicyclone Filters,40mm
AU,200379,Filters - Residential, Multicyclones,Multicyclone Filters,50mm
AU,200385,Filters - Residential, Multicyclones,Multicyclone Filters,50mm
AU,200394,Filters - Residential, Multicyclones,Multicyclone Filters,100mm
AU,214100,Filters - Residential,Cartridge Filters,Trimline Cartridge Filters,100 sq.ft
AU,214504,Filters - Baker Hydro,Cartridge Filters,Sterling Cartridge Filters,50 sq.ft
AU,214754,Filters - Baker Hydro,Cartridge Filters,Sterling Cartridge Filters,75 sq.ft
AU,220251,Filters - Residential, Sand Filters,Micron Eco TM Sand Filters,"24"""
AU,228042,Filters - Residential, Multiport Valves,Multiport Valves Top Mount ,40mm
AU,228053,Filters - Residential, Multiport Valves,Multiport Valves Top Mount ,50mm
AU,228058,Filters - Residential, Multiport Valves,Multiport Valves Top Mount ,50mm
AU,228800,Filters - Commercial, Multiport Valves,Multiport Valves Top Mount ,80mm
AU,239070,Filters - Residential, Multicyclones,Multicyclone Accessories,
AU,239072,Filters - Residential, Multicyclones,Multicyclone Accessories,
AU,239073,Filters - Residential, Multicyclones,Multicyclone Accessories,
AU,244100,Pumps - Residential, Hydrostorm,Hydrostorm Pumps,1.00hp
AU,244150,Pumps - Residential, Hydrostorm,Hydrostorm Pumps,1.50hp
AU,244200,Pumps - Residential, Hydrostorm,Hydrostorm Pumps,2.00hp
AU,246800,Leisure Products,Leisure Products,Lights,
AU,246803,Pumps - Residential, Sweepmaster,Sweepmaster Pumps,1.50hp
AU,256000,Sanitising Equipment, Dispenser,Floating Dispenser,
AU,256045,Sanitising Equipment,Nature2,Nature2 Sanitisers,40mm/50mm
AU,256670,Controllers,Controllers - Ascon,MV3 Controllers,
AU,256671,Controllers,Controllers - Ascon,MV3 Controllers,
AU,256672,Controllers,Controllers - Ascon,MV3 Controllers,
AU,256673,Controllers,Controllers - Ascon,MV3 Controllers,
AU,258100,Sanitising Equipment, Chemical Dosing,Chemflo Plus Water Management,
AU,258102,Sanitising Equipment, Chemical Dosing,Chemflo Plus Water Management,
AU,263403,Lights, LED Lights,Lightstream LED Lights,
AU,264421,Lights,Light Accessories,Britestream Light Accessories,
AU,264632,Lights, LED Lights,Britestream Slim165 Fibreglass LED Lights ,
AU,264633,Lights, LED Lights,Britestream Slim165 Fibreglass LED Lights ,
AU,264701,Lights, LED Lights,Britestream Slim90 Fibreglass LED Lights ,15W
AU,264702,Lights, LED Lights,Britestream Slim90 Fibreglass LED Lights ,15W
AU,264703,Lights, LED Lights,Britestream Slim90 Fibreglass LED Lights ,15W
AU,264704,Lights, LED Lights,Britestream Slim90 Fibreglass LED Lights ,15W
AU,264705,Lights, LED Lights,Britestream Slim90 Fibreglass LED Lights ,15W
AU,264706,Lights, LED Lights,Britestream Slim90 Fibreglass LED Lights ,15W
AU,265011,Lights,Light Accessories,Light Transformers,30Va / 12 Volts
AU,265012,Lights,Light Accessories,Light Transformers,60Va / 12 Volts
AU,265015,Lights,LED Lights - Aqua Quip,Insta Touch Controller,
AU,265032,Lights,Light Accessories,Light Transformers,120Va / 12 Volts
AU,265060,Lights,Light Accessories,Light Transformers,18Va / 12Volts
AU,266010,Lights,Light Accessories,Litestream light accessories,
AU,266020,Lights,Light Accessories,Britestream Light Accessories,
AU,266022,Lights,Light Accessories,Litestream light accessories,
AU,270201,Heaters, Gas Heater,Turbotemp Gas Heaters,200MJ
AU,270202,Heaters, Gas Heater,Turbotemp Gas Heaters,200MJ
AU,270301,Heaters, Gas Heater,Turbotemp Gas Heaters,300MJ
AU,270302,Heaters, Gas Heater,Turbotemp Gas Heaters,300MJ
AU,270401,Heaters, Gas Heater,Turbotemp Gas Heaters,400MJ
AU,270402,Heaters, Gas Heater,Turbotemp Gas Heaters,400MJ
AU,278095,Heaters,Heat Pump,Electroheat MkV  Heat Pumps,9kW
AU,278123,Heaters,Heat Pump,Electroheat MkV  Heat Pumps,12KW
AU,278152,Heaters,Heat Pump,Electroheat MkV  Heat Pumps,15KW
AU,278192,Heaters,Heat Pump,Electroheat MkV  Heat Pumps,19KW
AU,278232,Heaters,Heat Pump,Electroheat MkV  Heat Pumps,23KW
AU,281024,Heaters, Electric Heater,Digiheat Heaters,2.4kW
AU,281036,Heaters, Electric Heater,Digiheat Heaters,3.6kW
AU,281048,Heaters, Electric Heater,Digiheat Heaters,4.8kW
AU,281060,Heaters, Electric Heater,Digiheat Heaters,6.0kW
AU,281183,Heaters, Electric Heater,Digiheat Heaters,18.0kW
AU,281243,Heaters, Electric Heater,Digiheat Heaters,24.0kW
AU,282400,Blowers,Blowers,Airflo,900W
AU,282401,Blowers,Blowers,Whisperair,900W
AU,282421,Blowers,Blowers,Whisperair,900W
AU,282500,Blowers,Blowers,Airflo,1200W
AU,282501,Blowers,Blowers,Whisperair,1200W
AU,282521,Blowers,Blowers,Whisperair,1200W
AU,291062,Recirculation, Eyeballs,Eyeballs - Threaded,40mm
AU,291063,Recirculation, Eyeballs,Eyeballs - Threaded,40mm
AU,291064,Recirculation, Eyeballs,Eyeballs - Threaded,40mm
AU,291500,Recirculation, Eyeballs,Eyeballs - Slip Fit ,Cl9/50mm
AU,291501,Recirculation, Eyeballs,Eyeballs - Threaded,50mm
AU,291502,Recirculation, Eyeballs,Eyeballs - Threaded,50mm
AU,291503,Recirculation, Eyeballs,Eyeballs - Threaded,50mm
AU,291701,Recirculation, Maindrains,Maindrains,40mm x 50mm
AU,292010,Recirculation, Skimmers,Supa Skimmer with Lid & Ring,
AU,292061,Recirculation, Skimmers,Supa Skimmer with Lid & Ring,
AU,292510,Recirculation, Skimmers,S75 with Lid & Ring,
AU,292530,Recirculation, Skimmers,S75 with Lid & Ring,
AU,292532,Recirculation, Skimmers,S75 with Lid & Ring,
AU,292650,Recirculation,Water Blades,,2400
AU,292651,Recirculation,Water Blades,,300
AU,292652,Recirculation,Water Blades,,900
AU,292653,Recirculation,Water Blades,,1200
AU,292654,Recirculation,Water Blades,,1800
AU,292655,Recirculation,Water Blades,,900
AU,292657,Recirculation,Water Blades,,600
AU,292658,Recirculation,Water Blades,,900
AU,292659,Recirculation,Water Blades,,1200
AU,292660,Recirculation,Water Blades,,1800
AU,292661,Recirculation,Water Blades,,2400
AU,292662,Recirculation,Water Blades,,900
AU,292663,Recirculation,Water Blades,,1200
AU,292665,Recirculation,Water Blades,,300
AU,292666,Recirculation,Water Blades,,300
AU,292667,Recirculation,Water Blades,,300
AU,292668,Recirculation,Water Blades,,300
AU,292669,Recirculation,Water Blades,,300
AU,292670,Recirculation,Water Blades,,300
AU,292671,Recirculation,Water Blades,,300
AU,292672,Recirculation,Water Blades,,300
AU,292673,Recirculation,Water Blades,,300
AU,292674,Recirculation,Water Blades,,300
AU,292676,Recirculation,Water Blades,,600
AU,292677,Recirculation,Water Blades,,600
AU,292678,Recirculation,Water Blades,,600
AU,292679,Recirculation,Water Blades,,600
AU,292680,Recirculation,Water Blades,,600
AU,292681,Recirculation,Water Blades,,600
AU,292682,Recirculation,Water Blades,,600
AU,292683,Recirculation,Water Blades,,600
AU,292684,Recirculation,Water Blades,,600
AU,292685,Recirculation,Water Blades,,600
AU,292686,Recirculation,Water Blades,,900
AU,292687,Recirculation,Water Blades,,900
AU,292688,Recirculation,Water Blades,,900
AU,292689,Recirculation,Water Blades,,900
AU,292690,Recirculation,Water Blades,,900
AU,292691,Recirculation,Water Blades,,900
AU,292692,Recirculation,Water Blades,,900
AU,292693,Recirculation,Water Blades,,900
AU,292694,Recirculation,Water Blades,,1200
AU,292695,Recirculation,Water Blades,,1200
AU,292696,Recirculation,Water Blades,,1200
AU,292697,Recirculation,Water Blades,,1200
AU,292698,Recirculation,Water Blades,,1200
AU,292699,Recirculation,Water Blades,,1200
AU,292700,Recirculation,Water Blades,,1200
AU,292702,Recirculation,Water Blades,,1200
AU,292703,Recirculation,Water Blades,,1200
AU,292704,Recirculation,Water Blades,,1500
AU,292705,Recirculation,Water Blades,,1500
AU,292706,Recirculation,Water Blades,,1500
AU,292707,Recirculation,Water Blades,,1500
AU,292708,Recirculation,Water Blades,,1500
AU,292709,Recirculation,Water Blades,,1500
AU,292710,Recirculation,Water Blades,,1500
AU,292711,Recirculation,Water Blades,,1500
AU,292712,Recirculation,Water Blades,,1500
AU,292713,Recirculation,Water Blades,,1500
AU,292714,Recirculation,Water Blades,,1500
AU,292715,Recirculation,Water Blades,,1500
AU,292716,Recirculation,Water Blades,,1800
AU,292717,Recirculation,Water Blades,,1800
AU,292718,Recirculation,Water Blades,,1800
AU,292719,Recirculation,Water Blades,,1800
AU,292720,Recirculation,Water Blades,,1800
AU,292721,Recirculation,Water Blades,,1800
AU,292722,Recirculation,Water Blades,,1800
AU,292723,Recirculation,Water Blades,,1800
AU,292724,Recirculation,Water Blades,,1800
AU,292725,Recirculation,Water Blades,,1800
AU,292726,Recirculation,Water Blades,,2100
AU,292727,Recirculation,Water Blades,,2100
AU,292728,Recirculation,Water Blades,,2100
AU,292729,Recirculation,Water Blades,,2100
AU,292730,Recirculation,Water Blades,,2100
AU,292731,Recirculation,Water Blades,,2100
AU,292732,Recirculation,Water Blades,,2100
AU,292733,Recirculation,Water Blades,,2100
AU,292734,Recirculation,Water Blades,,2100
AU,292735,Recirculation,Water Blades,,2100
AU,292736,Recirculation,Water Blades,,2100
AU,292737,Recirculation,Water Blades,,2100
AU,292738,Recirculation,Water Blades,,2400
AU,292739,Recirculation,Water Blades,,2400
AU,292740,Recirculation,Water Blades,,2400
AU,292741,Recirculation,Water Blades,,2400
AU,292742,Recirculation,Water Blades,,2400
AU,292743,Recirculation,Water Blades,,2400
AU,292744,Recirculation,Water Blades,,2400
AU,292745,Recirculation,Water Blades,,2400
AU,292746,Recirculation,Water Blades,,2400
AU,292747,Recirculation,Water Blades,,2400
AU,292748,Recirculation,Water Blades,,300
AU,292749,Recirculation,Water Blades,,300
AU,292750,Recirculation,Water Blades,,300
AU,292751,Recirculation,Water Blades,,300
AU,292752,Recirculation,Water Blades,,300
AU,292753,Recirculation,Water Blades,,300
AU,292754,Recirculation,Water Blades,,300
AU,292755,Recirculation,Water Blades,,300
AU,292756,Recirculation,Water Blades,,300
AU,292757,Recirculation,Water Blades,,300
AU,292758,Recirculation,Water Blades,,300
AU,292759,Recirculation,Water Blades,,300
AU,292760,Recirculation,Water Blades,,300
AU,292761,Recirculation,Water Blades,,300
AU,292762,Recirculation,Water Blades,,300
AU,292763,Recirculation,Water Blades,,300
AU,292764,Recirculation,Water Blades,,300
AU,292765,Recirculation,Water Blades,,300
AU,292766,Recirculation,Water Blades,,300
AU,292767,Recirculation,Water Blades,,300
AU,292768,Recirculation,Water Blades,,300
AU,292769,Recirculation,Water Blades,,300
AU,292770,Recirculation,Water Blades,,300
AU,292771,Recirculation,Water Blades,,300
AU,292772,Recirculation,Water Blades,,600
AU,292773,Recirculation,Water Blades,,600
AU,292774,Recirculation,Water Blades,,600
AU,292775,Recirculation,Water Blades,,600
AU,292776,Recirculation,Water Blades,,600
AU,292777,Recirculation,Water Blades,,600
AU,292778,Recirculation,Water Blades,,600
AU,292779,Recirculation,Water Blades,,600
AU,292780,Recirculation,Water Blades,,600
AU,292781,Recirculation,Water Blades,,600
AU,292782,Recirculation,Water Blades,,600
AU,292783,Recirculation,Water Blades,,600
AU,292784,Recirculation,Water Blades,,600
AU,292785,Recirculation,Water Blades,,600
AU,292786,Recirculation,Water Blades,,600
AU,292787,Recirculation,Water Blades,,600
AU,292788,Recirculation,Water Blades,,600
AU,292789,Recirculation,Water Blades,,600
AU,292790,Recirculation,Water Blades,,600
AU,292791,Recirculation,Water Blades,,600
AU,292792,Recirculation,Water Blades,,600
AU,292793,Recirculation,Water Blades,,900
AU,292794,Recirculation,Water Blades,,900
AU,292795,Recirculation,Water Blades,,900
AU,292796,Recirculation,Water Blades,,900
AU,292797,Recirculation,Water Blades,,900
AU,292798,Recirculation,Water Blades,,900
AU,292799,Recirculation,Water Blades,,900
AU,292800,Recirculation,Water Blades,,900
AU,292801,Recirculation,Water Blades,,900
AU,292802,Recirculation,Water Blades,,900
AU,292803,Recirculation,Water Blades,,900
AU,292804,Recirculation,Water Blades,,900
AU,292805,Recirculation,Water Blades,,900
AU,292806,Recirculation,Water Blades,,900
AU,292807,Recirculation,Water Blades,,900
AU,292808,Recirculation,Water Blades,,900
AU,292809,Recirculation,Water Blades,,900
AU,292810,Recirculation,Water Blades,,900
AU,292811,Recirculation,Water Blades,,900
AU,292812,Recirculation,Water Blades,,900
AU,292813,Recirculation,Water Blades,,900
AU,292814,Recirculation,Water Blades,,900
AU,292815,Recirculation,Water Blades,,900
AU,292816,Recirculation,Water Blades,,900
AU,292817,Recirculation,Water Blades,,1200
AU,292818,Recirculation,Water Blades,,1200
AU,292819,Recirculation,Water Blades,,1200
AU,292820,Recirculation,Water Blades,,1200
AU,292821,Recirculation,Water Blades,,1200
AU,292822,Recirculation,Water Blades,,1200
AU,292823,Recirculation,Water Blades,,1200
AU,292824,Recirculation,Water Blades,,1200
AU,292825,Recirculation,Water Blades,,1200
AU,292826,Recirculation,Water Blades,,1200
AU,292827,Recirculation,Water Blades,,1200
AU,292828,Recirculation,Water Blades,,1200
AU,292829,Recirculation,Water Blades,,1200
AU,292830,Recirculation,Water Blades,,1200
AU,292831,Recirculation,Water Blades,,1200
AU,292832,Recirculation,Water Blades,,1200
AU,292833,Recirculation,Water Blades,,1200
AU,292834,Recirculation,Water Blades,,1200
AU,292835,Recirculation,Water Blades,,1200
AU,292836,Recirculation,Water Blades,,1200
AU,292837,Recirculation,Water Blades,,1200
AU,292838,Recirculation,Water Blades,,1200
AU,292839,Recirculation,Water Blades,,1200
AU,292840,Recirculation,Water Blades,,1200
AU,292841,Recirculation,Water Blades,,1500
AU,292842,Recirculation,Water Blades,,1500
AU,292843,Recirculation,Water Blades,,1500
AU,292844,Recirculation,Water Blades,,1500
AU,292845,Recirculation,Water Blades,,1500
AU,292846,Recirculation,Water Blades,,1500
AU,292847,Recirculation,Water Blades,,1500
AU,292848,Recirculation,Water Blades,,1500
AU,292849,Recirculation,Water Blades,,1500
AU,292850,Recirculation,Water Blades,,1500
AU,292851,Recirculation,Water Blades,,1500
AU,292852,Recirculation,Water Blades,,1500
AU,292853,Recirculation,Water Blades,,1500
AU,292854,Recirculation,Water Blades,,1500
AU,292855,Recirculation,Water Blades,,1500
AU,292856,Recirculation,Water Blades,,1500
AU,292857,Recirculation,Water Blades,,1500
AU,292858,Recirculation,Water Blades,,1500
AU,292859,Recirculation,Water Blades,,1500
AU,292860,Recirculation,Water Blades,,1500
AU,292861,Recirculation,Water Blades,,1500
AU,292862,Recirculation,Water Blades,,1500
AU,292863,Recirculation,Water Blades,,1500
AU,292864,Recirculation,Water Blades,,1500
AU,292865,Recirculation,Water Blades,,1800
AU,292866,Recirculation,Water Blades,,1800
AU,292867,Recirculation,Water Blades,,1800
AU,292868,Recirculation,Water Blades,,1800
AU,292869,Recirculation,Water Blades,,1800
AU,292870,Recirculation,Water Blades,,1800
AU,292871,Recirculation,Water Blades,,1800
AU,292872,Recirculation,Water Blades,,1800
AU,292873,Recirculation,Water Blades,,1800
AU,292874,Recirculation,Water Blades,,1800
AU,292875,Recirculation,Water Blades,,1800
AU,292876,Recirculation,Water Blades,,1800
AU,292877,Recirculation,Water Blades,,1800
AU,292878,Recirculation,Water Blades,,1800
AU,292879,Recirculation,Water Blades,,1800
AU,292880,Recirculation,Water Blades,,1800
AU,292881,Recirculation,Water Blades,,1800
AU,292882,Recirculation,Water Blades,,1800
AU,292883,Recirculation,Water Blades,,1800
AU,292884,Recirculation,Water Blades,,1800
AU,292885,Recirculation,Water Blades,,1800
AU,292886,Recirculation,Water Blades,,1800
AU,292887,Recirculation,Water Blades,,1800
AU,292888,Recirculation,Water Blades,,1800
AU,292889,Recirculation,Water Blades,,2100
AU,292890,Recirculation,Water Blades,,2100
AU,292891,Recirculation,Water Blades,,2100
AU,292892,Recirculation,Water Blades,,2100
AU,292893,Recirculation,Water Blades,,2100
AU,292894,Recirculation,Water Blades,,2100
AU,292895,Recirculation,Water Blades,,2100
AU,292896,Recirculation,Water Blades,,2100
AU,292897,Recirculation,Water Blades,,2100
AU,292898,Recirculation,Water Blades,,2100
AU,292899,Recirculation,Water Blades,,2100
AU,292900,Recirculation,Water Blades,,2100
AU,292901,Recirculation,Water Blades,,2100
AU,292902,Recirculation,Water Blades,,2100
AU,292903,Recirculation,Water Blades,,2100
AU,292904,Recirculation,Water Blades,,2100
AU,292905,Recirculation,Water Blades,,2100
AU,292906,Recirculation,Water Blades,,2100
AU,292907,Recirculation,Water Blades,,2100
AU,292908,Recirculation,Water Blades,,2100
AU,292909,Recirculation,Water Blades,,2100
AU,292910,Recirculation,Water Blades,,2400
AU,292911,Recirculation,Water Blades,,2400
AU,292912,Recirculation,Water Blades,,2400
AU,292913,Recirculation,Water Blades,,2400
AU,292914,Recirculation,Water Blades,,2400
AU,292915,Recirculation,Water Blades,,2400
AU,292916,Recirculation,Water Blades,,2400
AU,292917,Recirculation,Water Blades,,2400
AU,292918,Recirculation,Water Blades,,2400
AU,292919,Recirculation,Water Blades,,2400
AU,292920,Recirculation,Water Blades,,2400
AU,292921,Recirculation,Water Blades,,2400
AU,292922,Recirculation,Water Blades,,2400
AU,292923,Recirculation,Water Blades,,2400
AU,292924,Recirculation,Water Blades,,2400
AU,292925,Recirculation,Water Blades,,2400
AU,292926,Recirculation,Water Blades,,2400
AU,292927,Recirculation,Water Blades,,2400
AU,292928,Recirculation,Water Blades,,2400
AU,292929,Recirculation,Water Blades,,2400
AU,292930,Recirculation,Water Blades,,2400
AU,292931,Recirculation,Water Blades,,2400
AU,292932,Recirculation,Water Blades,,2400
AU,292933,Recirculation,Water Blades,,2400
AU,292934,Recirculation,Water Blades,,5m
AU,292935,Recirculation,Water Blades,,5m
AU,292936,Recirculation,Water Blades,,5m
AU,292937,Recirculation,Water Blades,,
AU,292938,Recirculation,Water Blades,,
AU,292939,Recirculation,Water Blades,,
AU,292940,Recirculation,Water Blades,,5m
AU,292941,Recirculation,Water Blades,,600
AU,292942,Recirculation,Water Blades,,600
AU,292943,Recirculation,Water Blades,,600
AU,292944,Recirculation,Water Blades,,300
AU,293000,Recirculation, Maindrains,Maindrains,
AU,293002,Recirculation,Maindrains,Maindrains,
AU,293030,Recirculation, Maindrains,Maindrains,
AU,293033,Recirculation, Maindrains,Maindrains,
AU,293100,Recirculation, Maindrains,Hydrostatic Valves,
AU,293101,Recirculation, Maindrains,Hydrostatic Valves,
AU,293102,Recirculation, Maindrains,Hydrostatic Valves,
AU,293103,Recirculation, Maindrains,Hydrostatic Valves,
AU,293104,Recirculation, Maindrains,Hydrostatic Valves,
AU,298993,Leisure Products,Leisure Products,Floats,
AU,310109,Handover Equipment,Handover Equipment,Standard Vacuum Hoses,9m
AU,310111,Handover Equipment,Handover Equipment,Standard Vacuum Hoses,11m
AU,310113,Handover Equipment,Handover Equipment,Standard Vacuum Hoses,13m
AU,310115,Handover Equipment,Handover Equipment,Standard Vacuum Hoses,15m
AU,313052,Handover Equipment,Handover Equipment,Cleaning Accessories,
AU,313054,Handover Equipment,Handover Equipment,Cleaning Accessories,
AU,313152,Handover Equipment,Handover Equipment,Cleaning Accessories,
AU,313153,Handover Equipment,Handover Equipment,Cleaning Accessories,
AU,313233,Handover Equipment,Handover Equipment,Cleaning Accessories,
AU,313291,Handover Equipment,Handover Equipment,Cleaning Accessories,
AU,313805,Handover Equipment,Handover Equipment,Telescopic Pole,
AU,313855,Handover Equipment,Handover Equipment,Telescopic Pole,
AU,323101,Cleaners,Robotic,Zodiac Robotic Cleaners,
AU,323102,Cleaners,Pressure,Polaris Cleaners,
AU,323103,Cleaners,Robotic,Zodiac Robotic Cleaners,
AU,323686,Cleaners,Robotic,Zodiac Robotic Cleaners,
AU,323687,Cleaners,Robotic,Zodiac Robotic Cleaners,
AU,325280,Cleaners,Pressure,Polaris Cleaners,
AU,326300,Cleaners,Suction Cleaners,The Pool Cleaner ,
AU,326301,Cleaners,Suction Cleaners,The Pool Cleaner ,
AU,326308,Cleaners,Suction Cleaners,Swimkleen Cleaners ,
AU,326309,Cleaners,Suction Cleaners,Swimkleen Cleaners ,
AU,326341,Cleaners,Suction Cleaners,Swimkleen Cleaners ,
AU,326342,Cleaners,Suction Cleaners,Swimkleen Cleaners ,
AU,326343,Cleaners,Suction Cleaners,Suction Cleaner Accessories,
AU,326346,Cleaners,Suction Cleaners,Suction Cleaner Accessories,
AU,326394,Cleaners,Robotic,Trident Cleaners,
AU,326395,Cleaners,Robotic,Trident Cleaners,
AU,326399,Cleaners,Robotic,Trident Cleaners,
AU,326401,Filters - Residential, Multicyclones,Multicyclone Filters,
AU,326402,Cleaners,Robotic,Dolphin Cleaners,
AU,326404,Recirculation, Maindrains,Maindrains,
AU,326405,Recirculation, Maindrains,Maindrains,
AU,326406,Recirculation, Maindrains,Maindrains,
AU,326407,Recirculation,Maindrains,Maindrains,
AU,326408,Cleaners,Robotic,Dolphin Cleaners,
AU,342001,Chemicals - Aquahealth,Oxidisers,Instant Pool Chlorine Pellets,1kg
AU,342005,Chemicals - Aquahealth,Spa Chemicals,,500g
AU,342100,Chemicals - Aquahealth,Spa Chemicals,,1kg
AU,342500,Chemicals - Aquahealth,Oxidisers,Instant Pool Chlorine Pellets,500g
AU,346005,Chemicals - Aquahealth,Spa Chemicals,,500g
AU,347260,Chemicals - Aquahealth,Clarifiers,Aquashine,20 litre
AU,347270,Chemicals - Aquahealth,Clarifiers,Aquashine,20 litre
AU,348101,Chemicals - Poppits,Trouble Shooters,,1kg  
AU,348104,Chemicals - Poppits,Algae Treatment,,1  litre
AU,348106,Chemicals - Poppits,Algae Treatment,,2.5 litre
AU,348108,Chemicals - Poppits,Algae Treatment,,5 litre
AU,348114,Chemicals - Poppits,Start Up Kit,,
AU,348115,Chemicals - Poppits,Balancers,,1
AU,348116,Chemicals - Poppits,Algae Treatment,,1 litre
AU,348118,Chemicals - Poppits,Trouble Shooters,,5 litre
AU,348120,Chemicals - Poppits,Trouble Shooters,,500ml
AU,348121,Chemicals - Aquahealth,Clarifiers,Clear Tablet,125gm
AU,348122,Chemicals - Poppits,Start Up Kit,,
AU,348130,Chemicals - Poppits,Sundries,,
AU,348132,Chemicals - Poppits,Sundries,,
AU,348135,Chemicals - Poppits,Sundries,,
AU,348151,Chemicals - Poppits,Sundries,,
AU,348201,Chemicals - Poppits,Trouble Shooters,,EACH
AU,348313,Chemicals - Poppits,Balancers,,500gm
AU,348315,Chemicals - Poppits,Balancers,,750gm
AU,348318,Chemicals - Poppits,Balancers,,1kg  
AU,348321,Chemicals - Poppits,Balancers,,500gm
AU,348388,Chemicals - Poppits,Oxidisers,,1  litre
AU,348389,Chemicals - Poppits,Oxidisers,,5 litre
AU,348392,Chemicals - Poppits,Oxidisers,,15 litre
AU,348395,Chemicals - Perox,Balancers,,15 litre
AU,348401,Chemicals - Poppits,Trouble Shooters,,1 litre
AU,348502,Chemicals - Poppits,Trouble Shooters,,30
